order_id,customer_id,restaurant_id,order_date,payment_method,order_status,total_amount
18802,711,24,2025-08-15,Cash,Cancelled,1852.06
18803,460,53,2025-08-22,Card,Delivered,924.63
18804,132,46,2025-06-29,Card,Cancelled,1517.23
18805,197,51,2025-10-06,Card,Delivered,2200.84
18806,940,93,2025-06-26,UPI,Cancelled,213.54
18807,691,64,2025-09-23,Card,Cancelled,1401.07
18808,626,64,2025-06-10,Cash,Cancelled,2726.74
18809,366,62,2025-11-14,Cash,Delivered,1960.14
18810,528,89,2025-09-17,Cash,Cancelled,1293.29
18811,968,43,2025-01-28,Cash,Delivered,2099.93
18812,656,16,2025-04-10,UPI,Delivered,2670.25
18813,298,56,2025-08-16,UPI,Cancelled,362.18
18814,471,26,2025-01-22,UPI,Delivered,1727.3
18815,591,47,2025-11-11,Card,Delivered,1672.01
18816,387,88,2025-05-05,Cash,Cancelled,2634.75
18817,577,68,2025-01-30,Card,Cancelled,1105.21
18818,353,87,2025-06-26,Cash,Delivered,2549.43
18819,762,32,2025-11-12,Card,Delivered,1606.29
18820,920,74,2025-10-05,Cash,Delivered,2350.32
18821,44,36,2025-09-16,Card,Cancelled,1478.34
18822,551,52,2025-01-20,Card,Cancelled,2473.88
18823,164,21,2025-11-23,UPI,Cancelled,305.94
18824,684,51,2025-10-24,UPI,Delivered,263.59
18825,15,4,2025-04-29,UPI,Cancelled,1176.41
18826,127,16,2025-10-11,UPI,Cancelled,1984.28
18827,969,39,2025-07-19,Cash,Cancelled,2636.39
18828,252,98,2025-01-16,Cash,Delivered,2169.22
18829,543,63,2025-09-10,Cash,Delivered,1106.03
18830,871,88,2025-03-09,Card,Delivered,1248.45
18831,742,96,2025-05-21,UPI,Cancelled,1602.57
18832,267,51,2025-01-09,UPI,Cancelled,2342.96
18833,179,59,2025-06-24,UPI,Delivered,2932.02
18834,35,14,2025-09-07,Cash,Cancelled,1615.25
18835,895,81,2025-03-01,UPI,Cancelled,2382.94
18836,352,41,2025-06-29,Cash,Delivered,627.58
18837,334,83,2025-02-25,UPI,Delivered,2291.15
18838,627,72,2025-06-01,UPI,Cancelled,2208.18
18839,288,56,2025-04-26,Card,Delivered,2258.07
18840,45,81,2025-03-08,UPI,Delivered,2229.41
18841,13,11,2025-05-16,Cash,Delivered,276.9
18842,965,72,2025-10-27,UPI,Delivered,626.98
18843,345,96,2025-02-06,Card,Delivered,154.67
18844,107,53,2025-04-03,Cash,Cancelled,1098.97
18845,949,97,2025-02-07,UPI,Cancelled,954.33
18846,321,97,2025-12-18,UPI,Delivered,2691.83
18847,246,80,2025-06-27,Card,Delivered,2576.02
18848,717,7,2025-02-15,UPI,Delivered,2053.32
18849,254,2,2025-07-05,UPI,Delivered,2560.91
18850,216,52,2025-06-23,UPI,Delivered,907.81
18851,699,26,2025-01-31,UPI,Delivered,2156.09
18852,337,97,2025-03-11,Cash,Delivered,648.53
18853,275,19,2025-09-09,UPI,Cancelled,2164.46
18854,830,78,2025-11-12,Card,Cancelled,1528.04
18855,912,20,2025-01-08,Cash,Cancelled,676.69
18856,205,31,2025-06-06,UPI,Delivered,1197.32
18857,158,82,2025-11-27,Card,Delivered,217.97
18858,429,58,2025-03-27,Card,Cancelled,2923.25
18859,637,65,2025-09-08,UPI,Delivered,1484.82
18860,251,49,2025-04-15,Cash,Cancelled,2731.97
18861,148,14,2025-05-29,Cash,Delivered,2697.24
18862,371,18,2025-10-24,Card,Delivered,1243.17
18863,318,28,2025-08-15,Cash,Delivered,982.24
18864,808,48,2025-12-08,UPI,Cancelled,1350.46
18865,816,68,2025-07-11,Cash,Delivered,908.04
18866,228,1,2025-03-05,UPI,Cancelled,879.62
18867,321,20,2025-11-02,Cash,Cancelled,273.05
18868,478,52,2025-05-23,Cash,Cancelled,1735.97
18869,310,16,2025-10-06,Cash,Delivered,2530.35
18870,250,53,2025-05-02,Cash,Cancelled,469.16
18871,672,43,2025-06-08,Card,Cancelled,1761.29
18872,815,59,2025-09-23,Cash,Cancelled,2270.13
18873,585,47,2025-08-23,Cash,Delivered,623.19
18874,408,62,2025-10-30,Cash,Delivered,1151.75
18875,107,31,2025-09-23,Cash,Cancelled,2840.07
18876,659,96,2025-11-27,UPI,Delivered,1941.78
18877,655,91,2025-09-03,Cash,Delivered,588.97
18878,319,40,2025-05-07,Card,Delivered,1473.02
18879,690,82,2025-01-04,Cash,Delivered,2063.98
18880,525,15,2025-10-14,Card,Delivered,1902.86
18881,426,84,2025-06-22,Card,Cancelled,1842.59
18882,465,75,2025-07-19,Card,Delivered,758.56
18883,584,27,2025-03-31,UPI,Cancelled,610.02
18884,679,34,2025-03-16,UPI,Cancelled,189.05
18885,927,63,2025-04-26,UPI,Cancelled,1747.55
18886,591,29,2025-05-07,Card,Delivered,2624.2
18887,966,56,2025-10-10,UPI,Cancelled,2346.05
18888,200,15,2025-07-13,Card,Delivered,1887.83
18889,142,97,2025-11-21,Cash,Delivered,2995.02
18890,794,26,2025-07-18,UPI,Cancelled,677.21
18891,772,52,2025-07-26,Cash,Delivered,1436.56
18892,69,12,2025-04-29,UPI,Delivered,2063.04
18893,580,28,2025-01-25,Card,Cancelled,1800.81
18894,400,9,2025-12-22,Cash,Cancelled,1551.05
18895,123,58,2025-10-22,Cash,Delivered,2559.27
18896,436,27,2025-01-21,Cash,Cancelled,2218.69
18897,462,86,2025-09-30,Card,Cancelled,2706.85
18898,455,83,2025-06-27,Cash,Delivered,1322.59
18899,287,28,2025-10-09,Cash,Cancelled,898.41
18900,106,50,2025-10-18,Card,Cancelled,958.27
18901,132,3,2025-07-31,Card,Delivered,1286.79
18902,17,39,2025-06-01,Cash,Delivered,2911.35
18903,785,79,2025-06-16,Cash,Delivered,708.08
18904,215,92,2025-10-04,Card,Cancelled,2311.61
18905,668,68,2025-06-14,Cash,Cancelled,2051.54
18906,899,61,2025-09-12,Card,Cancelled,579.31
18907,746,62,2025-10-08,UPI,Delivered,1700.63
18908,514,82,2025-03-25,UPI,Delivered,1698.57
18909,596,71,2025-06-18,UPI,Cancelled,2161.09
18910,523,69,2025-02-14,Cash,Cancelled,596.57
18911,685,25,2025-12-23,Card,Delivered,2789.72
18912,634,87,2025-01-07,Cash,Cancelled,549.85
18913,362,79,2025-07-26,Cash,Delivered,2732.77
18914,191,38,2025-11-22,UPI,Delivered,2720.12
18915,822,50,2025-11-02,Cash,Cancelled,1348.84
18916,390,54,2025-10-31,Cash,Cancelled,2036.61
18917,989,78,2025-03-15,Cash,Cancelled,1441.55
18918,757,57,2025-06-18,Cash,Cancelled,2287.34
18919,131,85,2025-06-11,UPI,Cancelled,2267.48
18920,527,42,2025-03-03,UPI,Delivered,1704.78
18921,242,93,2025-09-11,Cash,Delivered,470.09
18922,432,8,2025-04-21,UPI,Cancelled,1101.73
18923,791,81,2025-03-09,Cash,Delivered,2201.84
18924,777,60,2025-02-19,UPI,Cancelled,2495.69
18925,571,13,2025-06-02,UPI,Delivered,999.71
18926,787,88,2025-04-20,Card,Delivered,2466.52
18927,41,35,2025-06-10,Cash,Delivered,1083.53
18928,116,64,2025-02-25,Card,Delivered,1382.48
18929,119,44,2025-02-05,Cash,Cancelled,980.84
18930,740,92,2025-05-23,Card,Cancelled,1065.55
18931,334,18,2025-03-13,Card,Cancelled,2005.41
18932,65,3,2025-04-28,Cash,Cancelled,866.62
18933,457,60,2025-10-30,Cash,Cancelled,863.99
18934,967,29,2025-02-25,Cash,Cancelled,1290.7
18935,51,84,2025-09-07,UPI,Cancelled,2752.06
18936,426,44,2025-08-19,Cash,Cancelled,953.15
18937,289,17,2025-04-05,Card,Delivered,2666.69
18938,35,54,2025-06-15,UPI,Delivered,2981.72
18939,451,97,2025-10-19,Card,Delivered,2572.88
18940,399,40,2025-11-20,Cash,Cancelled,2798.45
18941,559,78,2025-01-16,Card,Cancelled,2160.07
18942,282,39,2025-08-04,Cash,Cancelled,440.45
18943,944,94,2025-08-06,Cash,Cancelled,1629.64
18944,58,20,2025-05-18,Card,Cancelled,2311.42
18945,794,13,2025-07-07,UPI,Delivered,507.64
18946,880,19,2025-07-10,Card,Cancelled,439.68
18947,835,23,2025-10-29,Cash,Delivered,1407.78
18948,826,59,2025-06-02,Card,Delivered,2929.31
18949,45,20,2025-04-30,Cash,Cancelled,922.65
18950,544,14,2025-03-23,UPI,Cancelled,2378.99
18951,493,43,2025-11-15,Cash,Delivered,777.51
18952,320,60,2025-02-01,UPI,Cancelled,2468.56
18953,475,99,2025-06-05,Cash,Delivered,1596.52
18954,113,19,2025-01-03,Card,Cancelled,2895.43
18955,959,26,2025-01-25,UPI,Cancelled,2868.7
18956,288,36,2025-03-01,Card,Cancelled,2652.79
18957,202,67,2025-06-18,Cash,Delivered,1924.16
18958,113,64,2025-10-06,UPI,Delivered,2574.93
18959,513,86,2025-05-10,UPI,Delivered,2873.39
18960,8,11,2025-09-17,Card,Delivered,1319.34
18961,266,89,2025-03-14,UPI,Cancelled,1460.44
18962,459,60,2025-03-31,UPI,Delivered,1633.74
18963,776,68,2025-11-24,Cash,Cancelled,2737.8
18964,455,54,2025-07-26,Cash,Cancelled,292.63
18965,217,30,2025-12-09,Card,Delivered,2559.31
18966,802,28,2025-10-17,UPI,Delivered,2471.62
18967,694,67,2025-04-28,Card,Cancelled,2038.06
18968,728,13,2025-02-13,UPI,Delivered,2778.44
18969,808,67,2025-05-16,UPI,Cancelled,2023.0
18970,83,97,2025-12-29,Cash,Cancelled,1746.98
18971,984,100,2025-12-22,Cash,Cancelled,1112.64
18972,684,37,2025-02-23,Cash,Cancelled,567.83
18973,272,14,2025-05-04,Cash,Cancelled,2595.82
18974,346,11,2025-08-01,UPI,Cancelled,2294.59
18975,528,12,2025-11-15,Card,Delivered,1379.79
18976,744,69,2025-04-14,Cash,Cancelled,1314.41
18977,409,81,2025-07-15,UPI,Delivered,431.93
18978,781,23,2025-09-06,UPI,Delivered,1737.06
18979,12,82,2025-11-01,Card,Delivered,2542.57
18980,479,99,2025-08-16,Card,Delivered,2362.36
18981,564,67,2025-11-02,UPI,Delivered,1030.72
18982,465,80,2025-09-13,Card,Delivered,350.47
18983,329,39,2025-08-28,Card,Delivered,269.64
18984,576,34,2025-03-31,Cash,Cancelled,151.45
18985,248,82,2025-08-19,UPI,Delivered,2661.44
18986,861,82,2025-12-03,Card,Delivered,841.75
18987,540,70,2025-01-23,Card,Cancelled,485.36
18988,537,34,2025-12-13,Card,Delivered,1516.59
18989,25,46,2025-05-08,UPI,Cancelled,1384.45
18990,325,66,2025-08-24,UPI,Delivered,203.77
18991,176,36,2025-09-20,UPI,Delivered,2660.97
18992,167,55,2025-12-15,Cash,Delivered,1240.8
18993,344,13,2025-06-30,Card,Delivered,2029.09
18994,989,3,2025-10-07,UPI,Delivered,2282.6
18995,159,84,2025-11-11,Cash,Delivered,1605.15
18996,521,86,2025-04-15,Cash,Cancelled,902.66
18997,551,72,2025-01-25,Cash,Delivered,862.43
18998,271,93,2025-05-13,Cash,Delivered,1929.98
18999,977,94,2025-01-24,UPI,Delivered,582.93
19000,973,44,2025-04-26,Card,Delivered,451.02
19001,518,31,2025-11-26,Cash,Delivered,365.93
19002,186,32,2025-01-09,Card,Delivered,1643.17
19003,925,10,2025-07-01,Card,Delivered,1450.54
19004,179,76,2025-03-14,Card,Cancelled,1547.32
19005,247,44,2025-10-14,Cash,Delivered,2684.43
19006,581,32,2025-04-24,UPI,Cancelled,2209.76
19007,617,39,2025-09-28,Card,Delivered,2579.58
19008,239,17,2025-01-21,Cash,Delivered,414.28
19009,625,91,2025-11-02,Cash,Delivered,1147.65
19010,597,12,2025-03-23,Card,Delivered,2394.46
19011,599,20,2025-05-17,UPI,Delivered,1457.31
19012,106,66,2025-08-08,Card,Delivered,1680.89
19013,430,75,2025-04-23,Card,Cancelled,2010.31
19014,139,49,2025-11-25,Cash,Delivered,1502.12
19015,780,36,2025-10-06,UPI,Delivered,310.36
19016,557,99,2025-11-20,Cash,Cancelled,306.26
19017,213,65,2025-02-17,Cash,Cancelled,422.68
19018,322,54,2025-02-22,Cash,Cancelled,2673.44
19019,116,33,2025-02-13,Card,Delivered,1146.22
19020,680,22,2025-10-28,Cash,Cancelled,2222.12
19021,304,89,2025-05-14,Cash,Delivered,1265.65
19022,132,16,2025-12-22,UPI,Cancelled,1464.88
19023,221,45,2025-11-03,Card,Delivered,2936.04
19024,752,55,2025-04-07,UPI,Delivered,2342.94
19025,743,21,2025-02-07,UPI,Delivered,1738.49
19026,950,43,2025-09-15,UPI,Cancelled,1831.65
19027,567,93,2025-10-20,Card,Delivered,2136.91
19028,440,18,2025-01-10,Card,Delivered,1845.95
19029,835,34,2025-08-09,UPI,Cancelled,712.73
19030,265,92,2025-12-05,Card,Delivered,450.63
19031,428,39,2025-11-19,UPI,Delivered,2554.16
19032,831,57,2025-11-23,Card,Delivered,1810.74
19033,669,35,2025-03-13,Card,Delivered,2265.13
19034,22,24,2025-03-08,Card,Cancelled,1266.11
19035,58,92,2025-09-07,Cash,Cancelled,1740.27
19036,45,38,2025-09-13,Cash,Cancelled,434.03
19037,538,64,2025-12-10,UPI,Delivered,2265.63
19038,240,69,2025-08-20,Cash,Cancelled,459.22
19039,839,26,2025-02-24,Cash,Delivered,978.87
19040,5,70,2025-05-19,UPI,Cancelled,807.04
19041,153,19,2025-12-05,Cash,Delivered,1037.23
19042,60,90,2025-03-26,UPI,Cancelled,388.47
19043,692,55,2025-06-29,Cash,Cancelled,1700.77
19044,808,57,2025-06-19,UPI,Cancelled,2984.81
19045,949,34,2025-08-09,UPI,Cancelled,1253.56
19046,327,51,2025-04-01,Cash,Delivered,1569.44
19047,196,61,2025-09-30,Card,Cancelled,2906.23
19048,269,77,2025-08-17,Cash,Delivered,2149.7
19049,104,40,2025-06-29,Card,Cancelled,908.71
19050,843,97,2025-05-16,UPI,Delivered,1790.51
19051,64,29,2025-07-26,Cash,Delivered,655.27
19052,923,1,2025-11-05,UPI,Cancelled,1802.74
19053,223,9,2025-04-28,Card,Delivered,1684.12
19054,272,64,2025-11-29,Card,Cancelled,957.89
19055,560,44,2025-04-24,UPI,Cancelled,1744.3
19056,903,56,2025-10-02,Card,Cancelled,2911.9
19057,508,60,2025-02-16,UPI,Delivered,2239.71
19058,132,86,2025-01-22,Card,Cancelled,2628.45
19059,421,34,2025-01-18,UPI,Delivered,1391.65
19060,302,1,2025-07-19,UPI,Cancelled,1407.63
19061,873,54,2025-04-25,Card,Delivered,448.46
19062,333,46,2025-10-08,Card,Delivered,1192.93
19063,515,55,2025-10-19,Card,Cancelled,1966.96
19064,842,100,2025-08-28,Cash,Cancelled,2079.25
19065,1,47,2025-07-19,UPI,Cancelled,2079.7
19066,842,81,2025-01-16,UPI,Delivered,2386.1
19067,189,1,2025-02-09,UPI,Delivered,1812.18
19068,745,82,2025-10-13,Cash,Delivered,486.0
19069,741,30,2025-02-15,UPI,Delivered,217.41
19070,785,16,2025-06-08,Cash,Cancelled,2010.93
19071,420,30,2025-04-15,Card,Cancelled,2879.56
19072,702,76,2025-09-22,Cash,Cancelled,2172.11
19073,100,93,2025-01-09,UPI,Delivered,1539.71
19074,360,90,2025-04-24,Card,Delivered,831.63
19075,639,82,2025-11-20,Cash,Cancelled,1693.21
19076,599,6,2025-01-10,Card,Delivered,1360.84
19077,718,94,2025-09-20,UPI,Delivered,2337.61
19078,118,78,2025-07-02,UPI,Cancelled,1635.83
19079,545,30,2025-07-16,Cash,Cancelled,386.46
19080,496,70,2025-06-04,Cash,Cancelled,1572.29
19081,83,81,2025-08-20,Cash,Delivered,2804.18
19082,220,99,2025-11-18,UPI,Cancelled,1532.43
19083,483,74,2025-09-27,Card,Delivered,1939.9
19084,519,12,2025-09-16,Card,Delivered,1143.67
19085,920,55,2025-12-04,Card,Cancelled,957.43
19086,604,94,2025-09-05,Card,Cancelled,2147.35
19087,464,29,2025-08-09,UPI,Cancelled,2599.3
19088,296,76,2025-10-09,Card,Cancelled,581.62
19089,827,9,2025-10-03,UPI,Delivered,1915.56
19090,984,87,2025-01-09,Cash,Delivered,1608.5
19091,891,30,2025-10-22,UPI,Delivered,1857.55
19092,427,35,2025-08-19,Card,Delivered,1505.75
19093,222,73,2025-02-02,Card,Delivered,2044.67
19094,3,49,2025-01-16,Card,Delivered,2400.56
19095,245,79,2025-09-21,Card,Delivered,2430.39
19096,852,48,2025-12-14,Cash,Cancelled,443.04
19097,102,15,2025-12-29,UPI,Delivered,2856.66
19098,697,8,2025-04-21,UPI,Cancelled,424.73
19099,630,37,2025-11-11,UPI,Delivered,2678.09
19100,716,85,2025-03-17,Card,Delivered,1585.02
19101,622,97,2025-10-31,Card,Cancelled,270.88
19102,432,74,2025-08-13,Card,Delivered,1419.49
19103,890,24,2025-08-06,Cash,Delivered,947.73
19104,653,50,2025-05-29,Cash,Delivered,969.91
19105,589,44,2025-01-12,Cash,Delivered,604.08
19106,637,23,2025-08-11,Card,Delivered,683.43
19107,452,84,2025-04-09,Cash,Cancelled,1696.39
19108,129,81,2025-11-14,Card,Delivered,2395.89
19109,902,77,2025-03-10,Card,Cancelled,1639.8
19110,113,72,2025-04-03,Cash,Delivered,293.01
19111,941,41,2025-09-06,Cash,Delivered,2799.24
19112,489,33,2025-09-13,Cash,Delivered,1845.65
19113,366,19,2025-03-02,UPI,Delivered,1712.22
19114,554,53,2025-08-07,Card,Delivered,216.16
19115,256,95,2025-01-16,Cash,Delivered,687.79
19116,308,48,2025-03-03,Cash,Cancelled,1910.23
19117,648,6,2025-07-18,UPI,Cancelled,794.29
19118,565,49,2025-02-13,Cash,Delivered,1252.44
19119,752,80,2025-06-21,Cash,Cancelled,742.91
19120,170,16,2025-06-19,Cash,Delivered,2923.06
19121,340,24,2025-10-26,Card,Delivered,1721.69
19122,288,55,2025-05-08,Cash,Cancelled,1735.21
19123,320,13,2025-07-07,UPI,Delivered,1232.79
19124,82,95,2025-03-18,Card,Delivered,2729.81
19125,584,84,2025-01-04,Cash,Cancelled,233.97
19126,763,10,2025-07-19,Card,Cancelled,1379.06
19127,400,22,2025-12-02,Cash,Delivered,2602.25
19128,677,70,2025-12-12,Cash,Cancelled,2742.81
19129,657,58,2025-08-31,UPI,Delivered,1250.06
19130,762,14,2025-07-26,Card,Cancelled,483.02
19131,381,62,2025-05-23,Cash,Delivered,470.84
19132,729,64,2025-06-05,Cash,Cancelled,1645.8
19133,386,37,2025-05-10,Card,Delivered,2077.85
19134,654,4,2025-01-26,Card,Cancelled,2971.58
19135,924,49,2025-07-19,Card,Delivered,2788.04
19136,253,40,2025-09-21,Cash,Delivered,692.15
19137,661,88,2025-08-26,Cash,Cancelled,1859.97
19138,993,24,2025-02-28,Card,Delivered,2213.71
19139,384,94,2025-05-03,Card,Delivered,2718.39
19140,16,34,2025-10-08,Cash,Delivered,580.01
19141,176,43,2025-04-01,UPI,Cancelled,857.8
19142,950,60,2025-08-22,Card,Cancelled,1851.84
19143,846,70,2025-05-27,Cash,Delivered,1169.13
19144,468,12,2025-11-14,Card,Cancelled,818.19
19145,539,64,2025-11-03,Cash,Cancelled,1665.65
19146,715,64,2025-09-12,Card,Cancelled,2738.35
19147,62,63,2025-09-13,Cash,Delivered,476.93
19148,158,78,2025-09-16,UPI,Cancelled,2896.84
19149,933,18,2025-08-12,Cash,Cancelled,2148.12
19150,821,25,2025-08-17,Card,Cancelled,2584.18
19151,955,66,2025-03-19,UPI,Delivered,1373.7
19152,43,46,2025-10-01,Cash,Cancelled,1737.09
19153,846,62,2025-12-18,Card,Delivered,468.23
19154,400,87,2025-01-12,Card,Delivered,1085.02
19155,205,29,2025-01-30,Cash,Cancelled,1380.73
19156,643,8,2025-04-02,Card,Cancelled,1476.43
19157,484,20,2025-01-23,Cash,Cancelled,2837.04
19158,255,78,2025-02-06,Card,Delivered,2058.15
19159,271,81,2025-02-02,Cash,Delivered,2343.7
19160,183,95,2025-08-17,Card,Cancelled,712.18
19161,524,45,2025-05-19,Cash,Delivered,992.56
19162,716,9,2025-05-01,Card,Delivered,1122.18
19163,412,80,2025-05-29,Cash,Delivered,1424.78
19164,892,21,2025-02-28,UPI,Cancelled,1832.09
19165,407,9,2025-02-08,Cash,Delivered,2953.05
19166,205,70,2025-09-30,UPI,Cancelled,151.02
19167,620,61,2025-11-05,Cash,Cancelled,711.05
19168,243,31,2025-08-14,UPI,Cancelled,1562.84
19169,56,12,2025-06-28,UPI,Delivered,1702.62
19170,974,31,2025-11-12,Cash,Cancelled,2632.34
19171,736,21,2025-10-19,Cash,Delivered,1356.83
19172,994,46,2025-09-05,Cash,Cancelled,2975.49
19173,844,48,2025-06-15,Cash,Delivered,1873.35
19174,784,22,2025-10-15,Cash,Delivered,2430.41
19175,779,3,2025-02-10,Cash,Delivered,511.12
19176,818,96,2025-01-17,Card,Delivered,2808.96
19177,269,57,2025-02-04,UPI,Cancelled,701.7
19178,107,40,2025-11-22,UPI,Cancelled,1019.81
19179,366,76,2025-08-30,Card,Delivered,1210.57
19180,943,16,2025-10-13,Card,Cancelled,2973.38
19181,840,3,2025-10-24,Cash,Cancelled,2137.21
19182,625,25,2025-04-21,Cash,Cancelled,2874.32
19183,367,16,2025-05-25,Card,Cancelled,341.29
19184,262,33,2025-11-28,UPI,Delivered,2012.86
19185,888,14,2025-07-13,Card,Delivered,2195.02
19186,628,86,2025-08-14,UPI,Delivered,2699.67
19187,623,69,2025-05-03,UPI,Delivered,2929.64
19188,442,17,2025-06-25,UPI,Cancelled,1969.22
19189,387,83,2025-06-27,Cash,Cancelled,1815.4
19190,527,13,2025-08-05,Cash,Cancelled,2755.69
19191,1,34,2025-10-10,Card,Cancelled,1210.47
19192,226,83,2025-08-07,Card,Cancelled,644.34
19193,869,50,2025-10-21,UPI,Delivered,812.14
19194,505,99,2025-08-26,UPI,Cancelled,2722.94
19195,594,9,2025-04-08,Cash,Delivered,201.49
19196,546,69,2025-07-28,Card,Cancelled,793.59
19197,953,93,2025-01-14,Card,Delivered,2975.57
19198,468,3,2025-08-07,UPI,Delivered,1714.38
19199,161,25,2025-03-24,UPI,Delivered,1746.44
19200,916,34,2025-09-14,Card,Delivered,2109.4
19201,294,25,2025-09-26,UPI,Delivered,1317.01
19202,327,5,2025-10-23,Card,Cancelled,218.23
19203,813,33,2025-09-26,Card,Delivered,1336.26
19204,324,94,2025-05-29,UPI,Cancelled,1487.36
19205,932,15,2025-04-22,Card,Cancelled,2211.45
19206,55,9,2025-12-21,Card,Delivered,2309.42
19207,204,7,2025-12-13,Card,Cancelled,2086.59
19208,500,1,2025-01-28,Cash,Delivered,666.88
19209,51,23,2025-12-04,UPI,Delivered,2814.9
19210,431,70,2025-12-21,Card,Cancelled,1991.37
19211,728,2,2025-10-04,Cash,Cancelled,2912.15
19212,280,69,2025-04-15,UPI,Cancelled,2828.88
19213,603,4,2025-12-07,Cash,Delivered,2464.76
19214,233,29,2025-10-04,Cash,Cancelled,683.61
19215,216,95,2025-10-12,UPI,Cancelled,2226.11
19216,392,55,2025-03-08,Card,Delivered,348.85
19217,175,65,2025-12-25,Card,Cancelled,2044.72
19218,939,56,2025-09-15,Cash,Delivered,980.3
19219,922,18,2025-12-14,Card,Delivered,2977.71
19220,382,94,2025-11-07,Card,Delivered,412.6
19221,185,84,2025-08-18,UPI,Cancelled,1273.44
19222,282,38,2025-11-25,Cash,Cancelled,2087.41
19223,803,28,2025-02-07,Card,Cancelled,1827.5
19224,89,8,2025-07-03,UPI,Delivered,704.33
19225,868,37,2025-08-16,Card,Cancelled,332.69
19226,322,1,2025-01-08,Cash,Delivered,1452.54
19227,782,54,2025-01-06,Card,Cancelled,2881.11
19228,71,6,2025-02-16,UPI,Cancelled,1439.62
19229,451,43,2025-12-16,Card,Delivered,2866.55
19230,941,50,2025-12-19,UPI,Delivered,1212.08
19231,850,8,2025-11-26,Card,Cancelled,894.04
19232,257,100,2025-05-21,Card,Cancelled,1209.62
19233,457,26,2025-09-07,UPI,Delivered,584.6
19234,4,72,2025-09-26,Cash,Delivered,295.39
19235,546,68,2025-10-15,UPI,Cancelled,475.75
19236,65,30,2025-10-12,Cash,Cancelled,407.09
19237,183,51,2025-09-10,UPI,Delivered,1968.94
19238,337,12,2025-04-16,UPI,Delivered,895.42
19239,492,44,2025-06-11,UPI,Cancelled,510.97
19240,713,81,2025-10-03,Card,Delivered,393.9
19241,935,31,2025-03-27,Card,Delivered,2775.49
19242,337,50,2025-11-24,Cash,Cancelled,449.6
19243,309,56,2025-06-19,UPI,Cancelled,1218.45
19244,89,36,2025-07-25,Card,Cancelled,1121.88
19245,74,67,2025-05-15,Cash,Delivered,2922.96
19246,534,11,2025-06-08,Cash,Delivered,1717.48
19247,784,79,2025-05-22,UPI,Delivered,217.81
19248,58,72,2025-08-09,Card,Cancelled,1632.99
19249,73,61,2025-03-21,UPI,Delivered,2733.75
19250,641,10,2025-09-07,UPI,Delivered,797.19
19251,253,30,2025-10-06,Cash,Cancelled,1292.1
19252,31,38,2025-11-19,UPI,Delivered,321.5
19253,505,11,2025-09-25,Cash,Cancelled,2828.65
19254,340,6,2025-10-25,UPI,Delivered,1942.19
19255,840,32,2025-04-10,Cash,Delivered,1110.8
19256,218,37,2025-08-31,Cash,Cancelled,2691.1
19257,38,10,2025-05-18,Card,Delivered,2357.13
19258,541,40,2025-02-27,Cash,Delivered,2940.04
19259,885,39,2025-09-15,UPI,Cancelled,1171.81
19260,461,14,2025-04-28,UPI,Cancelled,816.67
19261,962,97,2025-12-13,Cash,Cancelled,521.05
19262,146,16,2025-03-22,Card,Cancelled,2250.68
19263,144,74,2025-12-27,Card,Delivered,2545.1
19264,27,36,2025-03-31,UPI,Delivered,2488.17
19265,920,19,2025-10-12,UPI,Cancelled,2569.4
19266,876,42,2025-07-12,UPI,Cancelled,1667.01
19267,589,57,2025-05-10,UPI,Cancelled,1164.56
19268,932,48,2025-01-01,UPI,Delivered,435.16
19269,692,40,2025-06-19,Cash,Delivered,2304.66
19270,977,33,2025-07-08,Cash,Cancelled,1366.77
19271,107,6,2025-08-01,UPI,Cancelled,1507.72
19272,228,49,2025-02-01,UPI,Delivered,1583.02
19273,858,87,2025-06-12,UPI,Delivered,555.22
19274,190,41,2025-06-17,UPI,Cancelled,2567.92
19275,757,77,2025-02-22,Card,Cancelled,2205.56
19276,47,43,2025-04-02,Card,Delivered,2648.26
19277,365,72,2025-05-17,UPI,Delivered,2749.54
19278,394,44,2025-08-03,Cash,Cancelled,923.08
19279,861,24,2025-05-13,Card,Delivered,831.42
19280,849,70,2025-06-25,UPI,Delivered,536.29
19281,969,56,2025-12-02,Cash,Delivered,2173.53
19282,858,93,2025-12-29,Card,Cancelled,531.37
19283,619,68,2025-01-28,Card,Delivered,407.73
19284,288,46,2025-06-22,Cash,Delivered,2085.69
19285,91,68,2025-04-20,Cash,Cancelled,1535.95
19286,857,45,2025-04-12,Card,Delivered,1852.81
19287,778,73,2025-06-21,Card,Cancelled,2659.19
19288,759,41,2025-09-26,Card,Cancelled,2521.46
19289,806,17,2025-03-09,UPI,Cancelled,1793.59
19290,426,79,2025-02-13,Card,Cancelled,1562.02
19291,158,95,2025-12-17,Card,Delivered,1525.54
19292,851,83,2025-03-02,Cash,Delivered,2195.15
19293,282,2,2025-12-30,Cash,Delivered,1446.47
19294,888,94,2025-11-15,Card,Delivered,2812.53
19295,620,33,2025-04-08,UPI,Delivered,1162.46
19296,769,63,2025-02-18,UPI,Delivered,529.7
19297,972,87,2025-12-14,UPI,Cancelled,1430.79
19298,708,78,2025-01-07,UPI,Cancelled,2543.84
19299,123,35,2025-09-10,Card,Delivered,1767.77
19300,97,41,2025-08-04,Card,Delivered,1795.99
19301,525,53,2025-12-30,UPI,Cancelled,2923.49
19302,874,86,2025-05-16,UPI,Cancelled,356.64
