order_item_id,order_id,menu_id,quantity
35250,7725,185,1
35251,4373,85,1
35252,16056,232,4
35253,2121,48,1
35254,5932,104,1
35255,2498,62,4
35256,6609,116,4
35257,17561,352,4
35258,6035,101,4
35259,3372,42,3
35260,1748,241,3
35261,2179,255,1
35262,8222,188,2
35263,4459,79,3
35264,6384,326,2
35265,1574,16,2
35266,5869,273,4
35267,10564,329,4
35268,7643,80,3
35269,16649,391,1
35270,14928,453,4
35271,4715,19,2
35272,6535,341,1
35273,17798,404,2
35274,3645,19,1
35275,13173,126,4
35276,11078,41,1
35277,6371,428,2
35278,16815,203,3
35279,9309,49,2
35280,15182,366,2
35281,14619,372,1
35282,8049,475,2
35283,14331,205,2
35284,11977,57,4
35285,15070,171,1
35286,12069,464,2
35287,7404,28,3
35288,12700,468,3
35289,5250,181,4
35290,2134,114,4
35291,11258,260,3
35292,7891,97,1
35293,11087,108,2
35294,9577,370,4
35295,14892,202,1
35296,7505,434,1
35297,1414,227,1
35298,11718,241,3
35299,19163,445,4
35300,10584,221,3
35301,15652,30,3
35302,7868,139,3
35303,6969,48,1
35304,9998,397,4
35305,7350,164,3
35306,5167,312,4
35307,9809,171,1
35308,15802,255,4
35309,14948,458,2
35310,17113,418,3
35311,900,39,4
35312,8585,337,2
35313,3589,75,4
35314,1066,399,4
35315,13630,436,3
35316,15061,374,3
35317,7178,280,2
35318,13482,448,1
35319,10857,479,2
35320,6645,371,4
35321,10496,31,4
35322,3722,449,1
35323,19208,117,3
35324,9932,406,1
35325,7753,357,2
35326,19186,383,4
35327,629,17,1
35328,17233,424,4
35329,1980,95,3
35330,6135,484,1
35331,1981,264,3
35332,8473,159,2
35333,2650,319,4
35334,753,122,3
35335,13936,297,4
35336,153,60,1
35337,16037,128,3
35338,1337,479,3
35339,3565,145,2
35340,2741,141,4
35341,5205,114,1
35342,8400,93,1
35343,7207,481,4
35344,5789,127,2
35345,12517,441,2
35346,14637,494,4
35347,13744,450,4
35348,5263,401,4
35349,3715,111,1
35350,11419,313,4
35351,10851,442,1
35352,6431,497,4
35353,5139,307,1
35354,17405,346,1
35355,19902,39,2
35356,5434,350,2
35357,17370,14,1
35358,5167,195,3
35359,17205,423,4
35360,11756,476,4
35361,10158,180,3
35362,7692,189,3
35363,5955,135,2
35364,13770,415,3
35365,6477,167,3
35366,1068,25,3
35367,7190,47,2
35368,3820,258,4
35369,4906,331,3
35370,18724,212,2
35371,1412,471,1
35372,9474,312,2
35373,18142,118,4
35374,5679,231,3
35375,13318,253,4
35376,5693,60,3
35377,14027,462,2
35378,11944,304,1
35379,13521,364,1
35380,12675,137,1
35381,6966,358,2
35382,4382,249,4
35383,9977,296,1
35384,6090,107,4
35385,7570,480,3
35386,5566,459,4
35387,5330,41,3
35388,11196,352,2
35389,17925,223,2
35390,1578,498,1
35391,382,173,1
35392,9004,496,4
35393,8133,477,4
35394,448,84,3
35395,12116,462,2
35396,14143,491,4
35397,17180,44,4
35398,15475,44,3
35399,13685,151,2
35400,13917,51,3
35401,14756,45,3
35402,17894,215,3
35403,2246,213,2
35404,8852,90,2
35405,5876,136,3
35406,8983,99,2
35407,8993,21,3
35408,8493,193,4
35409,12409,315,3
35410,18811,275,3
35411,12352,59,1
35412,18794,129,2
35413,4385,168,1
35414,12305,366,1
35415,9244,457,3
35416,11794,402,2
35417,2530,495,3
35418,14103,127,1
35419,4829,319,3
35420,7724,205,4
35421,11728,299,1
35422,10153,9,2
35423,9547,238,2
35424,10507,103,4
35425,2122,105,3
35426,17610,120,1
35427,16737,315,4
35428,10166,425,4
35429,6169,291,3
35430,8232,3,1
35431,3042,320,1
35432,6850,137,2
35433,1750,57,1
35434,1302,169,2
35435,13807,287,1
35436,3446,164,3
35437,12567,376,2
35438,18372,59,4
35439,6789,327,2
35440,9457,289,4
35441,11550,82,2
35442,4509,425,1
35443,3947,495,2
35444,10038,400,2
35445,12681,493,2
35446,8147,406,4
35447,1179,294,1
35448,2212,373,1
35449,6134,240,4
35450,5874,193,3
35451,9327,354,2
35452,18652,60,2
35453,2888,2,1
35454,8706,63,1
35455,18195,414,4
35456,4668,76,1
35457,538,156,2
35458,223,59,3
35459,8075,156,4
35460,1498,266,1
35461,18620,86,3
35462,19276,304,2
35463,6833,144,2
35464,3327,254,3
35465,16783,233,1
35466,18620,328,3
35467,19457,412,4
35468,10378,36,3
35469,11344,106,1
35470,19677,276,2
35471,8636,83,1
35472,12335,197,4
35473,1790,287,1
35474,15355,387,2
35475,5725,397,4
35476,5709,32,4
35477,3043,464,2
35478,6291,389,2
35479,7216,446,2
35480,10782,409,1
35481,8744,302,1
35482,367,219,3
35483,15813,416,2
35484,11277,406,4
35485,5158,13,4
35486,5551,402,3
35487,7561,275,3
35488,16515,410,3
35489,9930,75,1
35490,2205,47,4
35491,17260,32,4
35492,14313,41,3
35493,14719,210,4
35494,19511,430,4
35495,10830,354,2
35496,14608,132,3
35497,8415,487,2
35498,10490,77,4
35499,6656,353,3
35500,9395,220,3
35501,9236,86,2
35502,14609,314,3
35503,11075,135,1
35504,1245,437,1
35505,4042,473,2
35506,11034,425,4
35507,13950,470,4
35508,6663,20,2
35509,5409,421,2
35510,221,178,3
35511,18668,416,1
35512,11061,281,4
35513,9391,498,4
35514,10959,36,2
35515,3478,217,2
35516,5644,400,2
35517,10061,140,4
35518,18821,24,4
35519,18794,68,3
35520,5278,264,2
35521,6248,223,1
35522,14183,111,4
35523,9325,497,2
35524,8600,293,4
35525,17271,238,3
35526,17097,34,2
35527,6985,302,3
35528,10217,108,2
35529,5191,37,1
35530,1918,408,3
35531,5425,405,2
35532,14541,12,2
35533,1978,213,3
35534,5608,465,2
35535,7394,235,1
35536,808,128,4
35537,1582,155,3
35538,5144,88,2
35539,11399,4,2
35540,15664,452,4
35541,8032,390,4
35542,14271,19,1
35543,13338,209,3
35544,18123,217,1
35545,17731,316,3
35546,17740,430,3
35547,611,59,4
35548,14894,19,3
35549,5435,398,1
35550,388,192,1
35551,1237,230,1
35552,7075,194,3
35553,2724,210,3
35554,12037,486,4
35555,512,37,2
35556,6538,71,1
35557,12404,457,1
35558,18916,427,4
35559,15999,169,3
35560,17484,154,4
35561,2244,257,2
35562,15028,254,4
35563,14810,328,3
35564,14201,467,3
35565,1260,326,2
35566,17012,467,2
35567,6690,406,1
35568,3453,12,1
35569,14559,390,2
35570,1547,348,2
35571,17774,16,4
35572,16474,62,1
35573,18641,208,1
35574,13286,394,2
35575,8565,416,3
35576,16158,67,2
35577,10385,470,2
35578,6897,235,3
35579,7175,212,4
35580,8856,447,1
35581,16669,395,4
35582,9254,137,2
35583,9155,279,4
35584,18229,453,4
35585,14752,479,3
35586,807,15,1
35587,13441,168,1
35588,12707,228,3
35589,9451,366,1
35590,14110,83,2
35591,17787,283,4
35592,18670,460,4
35593,17125,164,4
35594,12293,47,3
35595,16689,290,2
35596,17740,485,3
35597,6354,326,2
35598,8707,369,4
35599,10848,440,2
35600,7767,110,1
35601,15194,315,2
35602,12204,116,2
35603,4858,464,4
35604,5865,56,1
35605,5287,162,3
35606,19167,222,1
35607,894,236,3
35608,4268,192,2
35609,9631,109,4
35610,3764,325,4
35611,6053,309,4
35612,14733,221,3
35613,8102,82,1
35614,9079,171,4
35615,16290,42,4
35616,1770,272,2
35617,3664,278,2
35618,15217,434,1
35619,15805,355,3
35620,10248,470,3
35621,15961,50,2
35622,157,263,4
35623,4719,356,1
35624,17229,180,3
35625,1185,49,4
35626,17701,169,4
35627,930,29,1
35628,2549,290,2
35629,19037,316,3
35630,13253,383,1
35631,16728,18,4
35632,14065,405,3
35633,620,297,1
35634,15541,221,4
35635,5971,438,2
35636,6620,72,1
35637,722,288,4
35638,12957,251,3
35639,6214,143,1
35640,15852,11,4
35641,15960,96,2
35642,13204,443,2
35643,13862,5,1
35644,2096,454,2
35645,2350,452,3
35646,19104,274,3
35647,13689,444,1
35648,4845,265,2
35649,3226,242,3
35650,4421,364,4
35651,1364,282,1
35652,1858,460,4
35653,12621,484,1
35654,3652,70,2
35655,3732,229,1
35656,7661,426,2
35657,10368,280,4
35658,5111,19,2
35659,17772,182,3
35660,15137,323,1
35661,13575,295,2
35662,11960,189,2
35663,10280,224,2
35664,6224,126,2
35665,9182,221,2
35666,10785,495,4
35667,8463,445,2
35668,9306,11,1
35669,2462,358,1
35670,13464,488,1
35671,6238,256,1
35672,2094,300,2
35673,17350,49,1
35674,11726,74,1
35675,12523,238,1
35676,10505,107,4
35677,2685,281,3
35678,17398,462,4
35679,13783,99,2
35680,17756,254,3
35681,10722,389,2
35682,5552,156,2
35683,12462,392,2
35684,15623,178,3
35685,8645,475,4
35686,9713,307,2
35687,17105,188,3
35688,17789,481,1
35689,6372,296,4
35690,10340,285,3
35691,535,449,2
35692,6036,251,4
35693,7001,447,1
35694,11077,432,2
35695,4437,286,4
35696,19853,192,2
35697,5907,254,2
35698,3347,247,4
35699,6508,348,3
35700,822,268,2
35701,788,434,3
35702,11352,204,4
35703,4598,74,4
35704,205,296,2
35705,8960,416,3
35706,1614,317,2
35707,11305,98,2
35708,10730,67,1
35709,4185,197,4
35710,15383,446,4
35711,11069,354,1
35712,2137,223,1
35713,3140,197,3
35714,9789,263,4
35715,13481,475,1
35716,8601,434,1
35717,7795,160,1
35718,13076,47,2
35719,14038,48,4
35720,16464,165,3
35721,19592,404,2
35722,7785,160,3
35723,5269,61,2
35724,628,212,3
35725,11438,342,1
35726,8250,368,4
35727,7370,262,4
35728,142,46,4
35729,10400,62,3
35730,19089,448,4
35731,12501,288,1
35732,14033,94,1
35733,13065,358,2
35734,19254,391,3
35735,13971,302,2
35736,18142,16,4
35737,17348,82,4
35738,15351,106,1
35739,10348,77,4
35740,17894,278,4
35741,11921,101,1
35742,5059,94,3
35743,18899,244,1
35744,10906,304,3
35745,13445,193,3
35746,10581,198,1
35747,11726,81,1
35748,10267,228,1
35749,13542,227,1
35750,101,402,4
35751,1360,187,2
35752,17224,204,4
35753,905,137,3
35754,5751,63,2
35755,11134,445,3
35756,14135,125,1
35757,13438,431,2
35758,13331,299,3
35759,18070,227,1
35760,4297,493,3
35761,11204,133,1
35762,18641,256,4
35763,8097,50,1
35764,3779,58,2
35765,12101,130,1
35766,3977,314,1
35767,3295,326,4
35768,18748,201,3
35769,13054,489,1
35770,2940,410,4
35771,11338,338,4
35772,12984,162,4
35773,658,265,4
35774,7815,103,3
35775,4560,432,2
35776,18942,223,1
35777,6528,239,2
35778,11524,154,4
35779,11771,463,4
35780,11017,494,3
35781,8035,314,3
35782,11618,86,3
35783,6738,153,1
35784,2549,271,1
35785,16229,433,3
35786,18972,234,1
35787,9674,174,3
35788,10778,189,3
35789,10634,456,4
35790,19093,219,3
35791,13458,253,1
35792,16703,378,1
35793,36,275,3
35794,16839,276,2
35795,7578,444,2
35796,5553,21,1
35797,16827,304,4
35798,12117,132,3
35799,8628,340,2
35800,14376,432,4
35801,12673,492,2
35802,487,47,3
35803,18944,93,3
35804,1176,184,1
35805,4478,160,1
35806,15607,126,1
35807,15666,33,2
35808,3999,310,1
35809,13281,128,4
35810,5800,2,2
35811,1254,147,2
35812,17598,202,3
35813,4020,328,1
35814,6699,174,3
35815,16114,333,1
35816,816,278,4
35817,15290,380,3
35818,12888,44,1
35819,15220,35,1
35820,14097,342,2
35821,2202,103,4
35822,18570,200,3
35823,1475,103,1
35824,17903,340,1
35825,14421,461,1
35826,16080,218,1
35827,13765,405,1
35828,10405,11,1
35829,8333,9,3
35830,1895,389,4
35831,15051,372,2
35832,14963,174,4
35833,11703,248,4
35834,10081,388,1
35835,17874,109,4
35836,8959,125,1
35837,18232,320,2
35838,1282,494,3
35839,15101,58,4
35840,853,49,4
35841,6568,488,2
35842,793,256,3
35843,14438,499,4
35844,637,311,2
35845,19957,132,3
35846,996,476,3
35847,12988,273,4
35848,5101,128,4
35849,4229,127,2
35850,2546,214,2
35851,5016,389,2
35852,7803,352,4
35853,9648,415,3
35854,18816,420,3
35855,14005,251,4
35856,18409,144,2
35857,411,116,3
35858,19628,73,4
35859,7472,222,2
35860,1697,284,1
35861,19018,365,4
35862,13330,81,2
35863,8216,330,1
35864,5662,341,3
35865,16878,268,1
35866,7602,220,2
35867,978,2,3
35868,6392,295,2
35869,15502,83,3
35870,18941,275,2
35871,4523,22,2
35872,8902,12,3
35873,18399,130,3
35874,1540,267,1
35875,9731,146,1
35876,18271,263,2
35877,5349,174,4
35878,95,52,2
35879,12898,127,4
35880,14492,144,1
35881,3380,290,4
35882,7592,298,3
35883,9456,445,1
35884,5910,43,4
35885,13742,189,2
35886,2614,128,4
35887,12717,306,2
35888,10567,196,2
35889,6967,184,1
35890,2740,297,4
35891,10402,286,4
35892,7903,172,3
35893,958,67,1
35894,9964,147,4
35895,17802,91,1
35896,3076,333,2
35897,19924,495,4
35898,10052,188,3
35899,9666,276,4
35900,4073,215,1
35901,7381,32,2
35902,12792,79,3
35903,8041,120,1
35904,9720,440,3
35905,7365,131,3
35906,16215,411,3
35907,7932,472,3
35908,132,436,2
35909,19656,381,2
35910,12369,61,3
35911,4559,67,4
35912,16989,412,2
35913,19652,263,3
35914,17204,104,2
35915,6563,332,1
35916,45,245,3
35917,13672,385,4
35918,13298,82,4
35919,2956,363,1
35920,8495,74,3
35921,6023,500,2
35922,4188,462,3
35923,6115,79,2
35924,2887,387,3
35925,585,68,4
35926,3046,220,4
35927,6139,251,4
35928,7839,306,4
35929,14916,113,2
35930,19244,494,3
35931,13463,130,2
35932,2109,500,3
35933,1365,411,3
35934,183,196,4
35935,12054,410,2
35936,2069,39,1
35937,586,495,1
35938,7178,42,3
35939,8287,39,3
35940,3046,200,1
35941,3036,380,4
35942,3385,154,4
35943,16739,177,2
35944,11980,22,2
35945,15953,264,3
35946,8411,313,1
35947,8939,104,1
35948,9374,479,4
35949,4242,442,1
35950,13450,256,2
35951,3907,383,1
35952,12290,278,1
35953,4282,158,3
35954,4471,170,2
35955,6386,487,4
35956,19944,385,1
35957,13991,370,3
35958,17085,191,2
35959,9080,161,3
35960,3450,267,4
35961,7912,466,3
35962,10867,360,1
35963,19547,259,4
35964,9357,86,3
35965,18806,37,4
35966,849,72,2
35967,16039,246,2
35968,1942,317,4
35969,2350,84,4
35970,11137,201,4
35971,16778,381,2
35972,11061,339,2
35973,13512,131,4
35974,1546,255,4
35975,12326,288,2
35976,16818,362,4
35977,1762,49,4
35978,477,184,1
35979,4715,370,1
35980,14495,294,1
35981,2296,150,2
35982,17486,441,4
35983,18984,245,2
35984,16790,173,2
35985,8385,210,2
35986,4163,220,3
35987,14859,467,2
35988,8210,373,4
35989,294,498,1
35990,5299,112,2
35991,53,264,4
35992,9922,341,1
35993,130,461,2
35994,6542,268,3
35995,3782,45,4
35996,10886,429,3
35997,1245,430,3
35998,7109,194,4
35999,5729,101,1
36000,1018,73,3
36001,12951,181,3
36002,12247,181,2
36003,19424,103,1
36004,12881,399,3
36005,18073,93,1
36006,4901,364,3
36007,11909,173,2
36008,165,402,1
36009,8029,167,2
36010,19849,205,3
36011,14686,370,4
36012,14803,87,1
36013,2963,263,4
36014,7988,278,1
36015,15371,368,3
36016,18702,481,3
36017,7792,426,4
36018,12376,330,3
36019,7861,366,1
36020,1127,178,3
36021,7976,61,2
36022,13801,420,4
36023,1406,393,4
36024,15936,290,1
36025,16255,181,4
36026,9964,59,2
36027,8716,187,4
36028,10750,267,2
36029,6206,267,3
36030,18343,477,3
36031,8410,368,4
36032,15661,120,4
36033,4149,328,4
36034,12496,13,4
36035,12259,240,3
36036,9264,495,1
36037,12178,210,4
36038,13683,413,3
36039,1964,114,3
36040,7244,201,4
36041,17874,278,2
36042,9096,392,4
36043,17556,350,1
36044,13087,432,3
36045,10,77,4
36046,17485,257,2
36047,5342,117,3
36048,7646,425,4
36049,17004,285,3
36050,1980,40,1
36051,7435,127,4
36052,8053,35,4
36053,11136,490,4
36054,16121,210,3
36055,19976,139,1
36056,15647,192,1
36057,13408,22,2
36058,12205,174,4
36059,18919,245,4
36060,18463,493,4
36061,6579,71,2
36062,1114,425,4
36063,17242,435,3
36064,8951,276,1
36065,13725,442,1
36066,794,314,4
36067,2161,93,1
36068,7458,266,2
36069,988,179,2
36070,7836,10,2
36071,15539,477,2
36072,2371,201,4
36073,15742,373,1
36074,11421,468,1
36075,19110,353,2
36076,11719,104,1
36077,16534,87,4
36078,5359,246,2
36079,5532,339,2
36080,5232,393,1
36081,12186,104,1
36082,13343,167,4
36083,6828,219,4
36084,12365,432,4
36085,940,103,1
36086,18982,11,3
36087,5470,187,3
36088,11837,499,4
36089,6544,361,3
36090,2201,458,3
36091,4844,449,4
36092,17191,240,2
36093,16338,298,4
36094,2471,155,4
36095,3712,230,1
36096,3130,377,2
36097,5997,284,3
36098,18537,216,4
36099,2908,236,1
36100,16465,70,2
36101,9944,248,3
36102,2113,70,4
36103,1351,176,1
36104,16403,185,1
36105,4525,15,2
36106,13908,283,2
36107,4900,74,1
36108,11181,385,2
36109,3752,56,2
36110,6488,452,4
36111,15805,135,2
36112,19248,85,1
36113,7304,122,1
36114,13251,1,2
36115,19908,117,3
36116,13339,264,2
36117,3736,150,2
36118,457,352,1
36119,13814,376,2
36120,11107,180,1
36121,2766,63,3
36122,18842,284,2
36123,18017,180,2
36124,15109,380,3
36125,13612,267,2
36126,10272,495,4
36127,17004,489,3
36128,14279,246,1
36129,14095,170,2
36130,3433,204,4
36131,12065,216,3
36132,12442,97,3
36133,2864,281,4
36134,2951,427,4
36135,16830,298,4
36136,1178,319,1
36137,18315,222,4
36138,11975,415,3
36139,9443,141,1
36140,14700,365,2
36141,7712,1,1
36142,18058,474,2
36143,9095,384,3
36144,11230,220,4
36145,16329,205,4
36146,2318,123,4
36147,6004,156,3
36148,16635,183,1
36149,17331,257,4
36150,14395,346,2
36151,5143,365,1
36152,7357,1,4
36153,13097,497,4
36154,936,401,1
36155,9123,57,2
36156,1205,70,4
36157,11404,137,1
36158,5249,426,1
36159,11699,6,1
36160,14432,442,3
36161,4049,300,3
36162,1019,326,4
36163,5471,344,4
36164,1617,318,2
36165,1300,132,3
36166,5192,446,2
36167,5657,446,3
36168,5389,152,3
36169,1856,210,2
36170,18530,282,4
36171,1478,407,1
36172,10892,344,4
36173,19964,114,2
36174,13990,42,2
36175,729,420,1
36176,7171,85,2
36177,3111,244,2
36178,18351,309,4
36179,4264,344,4
36180,18027,336,2
36181,6551,347,1
36182,14911,417,1
36183,13299,400,3
36184,6168,392,3
36185,18828,303,1
36186,16859,351,3
36187,10856,207,1
36188,11931,162,3
36189,10163,457,2
36190,13946,98,2
36191,1886,279,3
36192,15114,430,3
36193,5487,441,3
36194,13152,438,3
36195,7309,454,1
36196,13355,201,1
36197,5547,444,4
36198,18005,345,4
36199,14063,349,2
36200,19624,15,1
36201,11366,341,3
36202,12503,234,2
36203,11469,250,3
36204,19174,200,3
36205,2090,86,2
36206,3847,47,1
36207,18305,13,4
36208,7494,193,2
36209,13807,286,4
36210,3767,89,3
36211,7556,293,4
36212,15142,358,1
36213,15394,291,1
36214,13678,187,2
36215,5345,4,1
36216,18713,389,4
36217,12092,418,4
36218,983,9,1
36219,16233,189,4
36220,19267,325,4
36221,5166,498,4
36222,12424,394,1
36223,13117,74,3
36224,14457,154,1
36225,6399,238,4
36226,16182,105,3
36227,6321,69,4
36228,1443,479,2
36229,12209,355,2
36230,4109,490,2
36231,12123,104,4
36232,11715,101,1
36233,13973,167,4
36234,11072,315,3
36235,14098,96,2
36236,12868,169,1
36237,3535,446,1
36238,3198,414,3
36239,10774,237,3
36240,15595,318,1
36241,16540,24,2
36242,7147,100,2
36243,4810,14,1
36244,5768,168,4
36245,19380,428,2
36246,19430,175,2
36247,19684,379,4
36248,11895,141,1
36249,19800,386,4
36250,5970,35,2
36251,15307,244,3
36252,10042,451,2
36253,17604,328,3
36254,13875,481,4
36255,9928,76,2
36256,11651,60,3
36257,16303,499,1
36258,18127,362,3
36259,6455,106,1
36260,18711,33,3
36261,14366,63,1
36262,8425,175,1
36263,9145,148,4
36264,4775,388,2
36265,14112,158,1
36266,8512,439,2
36267,2654,311,2
36268,2078,412,2
36269,6376,479,4
36270,6514,498,2
36271,11792,431,1
36272,18870,140,3
36273,6322,358,3
36274,9947,452,4
36275,2196,346,4
36276,14219,60,3
36277,1395,406,1
36278,6632,66,4
36279,13508,22,3
36280,15035,24,4
36281,6218,170,3
36282,8230,199,3
36283,15963,71,1
36284,13615,430,3
36285,15952,289,2
36286,2562,6,1
36287,5703,17,2
36288,17866,483,2
36289,1824,448,3
36290,4544,81,1
36291,2956,323,4
36292,1002,443,3
36293,16715,68,1
36294,15923,157,2
36295,11175,275,4
36296,3590,425,2
36297,17268,403,1
36298,12097,489,4
36299,17566,443,4
36300,499,75,1
36301,2694,289,1
36302,18509,226,1
36303,12762,157,1
36304,3903,121,3
36305,12018,235,3
36306,9408,427,1
36307,4818,104,3
36308,1851,45,1
36309,7691,399,2
36310,13750,260,4
36311,9624,3,1
36312,13637,73,1
36313,14698,7,4
36314,13765,103,4
36315,602,159,3
36316,3908,462,4
36317,209,85,2
36318,6123,343,2
36319,4715,316,4
36320,14904,72,3
36321,1583,224,3
36322,10277,95,2
36323,17823,190,1
36324,18494,368,1
36325,18318,433,1
36326,10893,284,2
36327,7643,400,3
36328,1548,9,4
36329,12147,344,2
36330,9944,111,2
36331,1731,432,1
36332,16489,78,4
36333,678,342,2
36334,8681,327,4
36335,11505,106,3
36336,18283,233,2
36337,14445,49,1
36338,11165,485,2
36339,9471,64,1
36340,14237,332,1
36341,9745,32,3
36342,3077,46,4
36343,968,375,2
36344,1191,126,2
36345,14400,357,1
36346,12161,226,1
36347,3338,159,1
36348,4685,219,3
36349,11124,78,2
36350,1881,90,1
36351,11655,350,2
36352,13615,119,2
36353,14305,67,1
36354,11646,1,2
36355,666,404,3
36356,12215,310,1
36357,5129,373,1
36358,12854,181,2
36359,8939,413,2
36360,6920,407,3
36361,17142,472,1
36362,15705,30,1
36363,9165,42,2
36364,6188,68,4
36365,16164,324,2
36366,5581,39,1
36367,4664,60,4
36368,13036,473,2
36369,4990,429,2
36370,14152,488,1
36371,6927,144,3
36372,15247,139,4
36373,14207,352,4
36374,9119,104,3
36375,16477,347,2
36376,19526,220,2
36377,4933,28,3
36378,16758,195,2
36379,11218,313,4
36380,661,59,3
36381,12398,32,4
36382,19723,342,2
36383,2371,374,1
36384,14606,15,1
36385,3379,121,1
36386,1118,54,1
36387,7220,404,4
36388,14035,385,3
36389,14447,266,4
36390,14452,115,1
36391,17657,204,3
36392,11385,485,4
36393,18482,358,2
36394,1150,5,2
36395,6001,153,4
36396,4028,10,2
36397,2099,472,2
36398,13103,132,1
36399,4084,351,4
36400,1331,232,2
36401,15559,269,2
36402,8294,149,4
36403,6689,65,1
36404,499,32,2
36405,7834,40,4
36406,6787,493,1
36407,5237,260,3
36408,10570,335,3
36409,8731,244,1
36410,8310,194,3
36411,13993,358,1
36412,5569,5,4
36413,4588,245,4
36414,9411,480,3
36415,13870,289,4
36416,9359,77,3
36417,16687,435,1
36418,10276,311,3
36419,6658,15,2
36420,2762,453,1
36421,294,376,4
36422,3120,349,4
36423,74,402,1
36424,14066,465,4
36425,19280,146,4
36426,12502,48,4
36427,13115,354,4
36428,3715,159,3
36429,7771,379,4
36430,6399,463,2
36431,283,362,2
36432,248,300,1
36433,10224,129,3
36434,7675,250,4
36435,10398,158,4
36436,2322,285,4
36437,10664,483,4
36438,9738,68,4
36439,19684,331,2
36440,6951,406,3
36441,7986,411,1
36442,14102,55,4
36443,10905,18,1
36444,977,293,1
36445,174,64,4
36446,5779,306,1
36447,9510,407,2
36448,8235,213,1
36449,3212,291,1
36450,7260,15,2
36451,14425,109,4
36452,4898,205,1
36453,5112,111,3
36454,14332,500,1
36455,5069,385,1
36456,10837,66,2
36457,17923,138,2
36458,6806,268,3
36459,1814,189,1
36460,11956,373,2
36461,15737,43,1
36462,6559,114,4
36463,11036,71,2
36464,11955,164,3
36465,2931,134,1
36466,7609,254,2
36467,8445,377,4
36468,9911,154,4
36469,16316,443,1
36470,18512,307,3
36471,17431,138,3
36472,13388,457,4
36473,12771,477,4
36474,12612,274,1
36475,8294,359,2
36476,9424,357,3
36477,484,82,1
36478,4282,357,4
36479,2314,92,2
36480,19036,270,2
36481,2637,275,1
36482,5306,176,4
36483,11317,88,4
36484,16377,204,2
36485,7619,121,3
36486,7429,10,1
36487,2044,30,3
36488,14500,277,4
36489,10334,266,4
36490,7569,177,1
36491,14229,367,3
36492,6385,470,4
36493,10865,96,1
36494,6021,395,3
36495,1401,357,3
36496,1127,5,4
36497,13104,202,2
36498,10506,327,1
36499,10703,248,3
36500,12563,415,2
36501,17376,353,1
36502,174,406,2
36503,6575,34,4
36504,12222,110,4
36505,17545,190,1
36506,13609,211,4
36507,10051,264,4
36508,9716,136,3
36509,1325,371,1
36510,19499,217,4
36511,6066,289,4
36512,14421,438,2
36513,12757,163,3
36514,14544,330,4
36515,13452,79,3
36516,3489,46,2
36517,3239,250,3
36518,14214,160,1
36519,13369,425,3
36520,12553,285,3
36521,3829,366,2
36522,7625,290,3
36523,4454,135,2
36524,5443,426,3
36525,324,117,3
36526,13622,64,4
36527,9789,222,3
36528,6574,433,2
36529,11084,465,2
36530,16864,365,1
36531,18729,47,2
36532,9195,254,3
36533,13255,8,2
36534,14296,219,2
36535,12510,467,3
36536,8387,154,3
36537,9061,464,2
36538,8528,439,1
36539,16625,134,4
36540,12458,157,3
36541,11502,145,2
36542,19040,478,1
36543,5965,495,1
36544,7403,1,2
36545,7193,289,3
36546,3555,389,4
36547,13459,306,2
36548,5227,196,2
36549,10600,461,1
36550,19751,103,2
36551,6380,214,3
36552,17945,223,4
36553,19355,397,2
36554,11233,216,2
36555,8838,12,3
36556,18097,273,2
36557,19134,489,4
36558,5545,474,2
36559,185,356,1
36560,17913,65,1
36561,3172,299,4
36562,14902,285,3
36563,17293,381,4
36564,19535,143,2
36565,4038,316,3
36566,19641,341,3
36567,16380,440,3
36568,11685,117,3
36569,14331,91,2
36570,10403,165,3
36571,16120,451,1
36572,19829,472,1
36573,16818,374,3
36574,7424,460,2
36575,1781,90,3
36576,11948,245,3
36577,18929,363,4
36578,12765,333,2
36579,3239,434,4
36580,2327,455,1
36581,4668,252,3
36582,1652,211,4
36583,9213,393,2
36584,611,41,1
36585,2733,417,2
36586,10839,497,2
36587,9983,225,4
36588,15270,174,3
36589,18952,337,3
36590,11736,331,3
36591,8220,280,4
36592,6709,330,4
36593,11739,409,4
36594,5893,96,1
36595,685,225,3
36596,14534,48,1
36597,5895,192,1
36598,18176,276,1
36599,10565,316,4
36600,17384,297,3
36601,1034,88,1
36602,1586,454,3
36603,4046,423,3
36604,17423,101,4
36605,14372,493,3
36606,9639,362,3
36607,14180,257,4
36608,7530,383,3
36609,15910,140,2
36610,14775,204,1
36611,4972,374,3
36612,4495,434,3
36613,9183,427,4
36614,17451,495,1
36615,14452,446,2
36616,11822,302,1
36617,897,87,1
36618,14977,476,2
36619,18465,309,3
36620,13474,300,2
36621,3025,453,3
36622,16929,15,2
36623,2305,499,3
36624,19771,235,4
36625,2873,332,2
36626,6545,204,4
36627,7004,117,2
36628,18387,33,1
36629,5956,268,1
36630,18624,429,1
36631,12400,85,3
36632,13854,172,1
36633,9144,355,4
36634,1119,398,4
36635,15792,472,3
36636,11262,268,1
36637,14460,123,2
36638,15995,439,3
36639,5308,375,2
36640,18875,470,3
36641,7097,463,3
36642,9356,270,3
36643,228,500,2
36644,15749,17,3
36645,19764,291,4
36646,7556,61,1
36647,8058,278,1
36648,13424,34,4
36649,3602,127,2
36650,5661,436,1
36651,10191,185,4
36652,7537,408,3
36653,8057,262,1
36654,80,363,4
36655,6892,264,2
