delivery_id,order_id,partner_id,delivery_status,delivery_minutes
16320,12115,84,Delivered,35
16321,2607,26,Late,45
16322,10424,116,Late,56
16323,3775,76,Late,27
16324,9534,239,Late,37
16325,18384,124,Delivered,17
16326,6703,282,Late,74
16327,1850,193,Late,29
16328,15987,5,Late,59
16329,6875,171,Late,90
16330,3843,265,Delivered,72
16331,14805,15,Late,87
16332,8053,111,Delivered,28
16333,1741,93,Delivered,25
16334,6206,146,Late,20
16335,15663,228,Late,23
16336,17529,76,Delivered,47
16337,16230,20,Late,54
16338,9497,11,Delivered,30
16339,19091,266,Late,62
16340,10806,102,Late,39
16341,3493,26,Late,42
16342,16243,132,Late,15
16343,15006,33,Delivered,83
16344,6198,213,Delivered,31
16345,2954,235,Late,74
16346,11746,209,Delivered,30
16347,17661,35,Late,89
16348,15870,133,Late,20
16349,14928,57,Late,33
16350,6838,82,Late,38
16351,8227,28,Late,54
16352,19369,244,Delivered,80
16353,6006,268,Late,20
16354,6843,122,Late,79
16355,3625,202,Late,56
16356,3679,183,Delivered,58
16357,9835,83,Late,37
16358,7482,37,Late,51
16359,19674,38,Delivered,19
16360,537,26,Delivered,76
16361,14416,249,Delivered,52
16362,16404,196,Delivered,78
16363,4286,298,Late,24
16364,6540,257,Late,72
16365,18009,234,Delivered,16
16366,4329,210,Delivered,22
16367,2028,234,Late,44
16368,6851,16,Delivered,38
16369,13664,86,Delivered,66
16370,7431,66,Late,34
16371,4389,4,Delivered,26
16372,10536,127,Late,58
16373,3558,62,Late,29
16374,11076,251,Delivered,74
16375,39,213,Late,77
16376,32,140,Delivered,29
16377,19618,51,Late,64
16378,1504,255,Late,84
16379,9090,72,Delivered,23
16380,19560,179,Delivered,65
16381,7903,189,Delivered,20
16382,7960,26,Delivered,28
16383,18174,199,Late,58
16384,9672,207,Late,43
16385,7514,9,Delivered,86
16386,8134,276,Delivered,75
16387,13382,211,Delivered,28
16388,542,150,Delivered,20
16389,11602,66,Late,45
16390,15169,68,Late,22
16391,11190,9,Late,27
16392,13162,201,Delivered,35
16393,18802,53,Late,27
16394,13246,109,Late,23
16395,10831,27,Delivered,39
16396,2211,219,Delivered,64
16397,5721,21,Late,28
16398,19543,237,Delivered,65
16399,19073,47,Late,73
16400,8924,239,Delivered,40
16401,14219,41,Late,18
16402,6503,200,Delivered,42
16403,19008,27,Delivered,59
16404,13242,199,Late,61
16405,16229,262,Delivered,33
16406,12000,77,Late,15
16407,19763,159,Late,56
16408,2960,186,Late,84
16409,2141,128,Delivered,65
16410,11217,149,Late,42
16411,3982,77,Delivered,76
16412,7582,233,Late,45
16413,10849,117,Delivered,86
16414,4059,85,Late,81
16415,2805,271,Delivered,80
16416,1521,134,Delivered,59
16417,11019,217,Delivered,79
16418,2255,165,Late,20
16419,6081,81,Delivered,55
16420,6320,128,Delivered,46
16421,12387,67,Late,52
16422,1145,110,Late,16
16423,2087,250,Delivered,80
16424,19998,235,Late,31
16425,11861,199,Delivered,59
16426,12639,93,Late,77
16427,5232,71,Delivered,60
16428,5833,237,Late,36
16429,15367,157,Late,46
16430,19575,104,Late,48
16431,11136,133,Late,77
16432,16036,51,Delivered,32
16433,6248,248,Late,86
16434,12927,215,Delivered,69
16435,11261,266,Late,87
16436,15985,149,Delivered,34
16437,6824,267,Delivered,28
16438,14216,49,Delivered,31
16439,8591,230,Late,43
16440,12495,40,Late,63
16441,15955,101,Delivered,88
16442,14341,256,Late,48
16443,2883,234,Late,37
16444,6777,89,Late,43
16445,18861,222,Late,67
16446,19250,138,Late,81
16447,10876,50,Delivered,58
16448,5411,66,Delivered,70
16449,11165,184,Delivered,68
16450,6284,81,Late,38
16451,6590,135,Delivered,43
16452,19481,242,Late,45
16453,9944,166,Delivered,31
16454,7837,121,Late,40
16455,15751,100,Late,84
16456,6653,231,Delivered,40
16457,9339,263,Late,30
16458,12299,135,Delivered,18
16459,4441,200,Late,44
16460,7087,246,Late,87
16461,10305,189,Late,38
16462,13128,41,Late,87
16463,16761,186,Late,76
16464,9016,38,Late,74
16465,3162,197,Delivered,88
16466,8304,199,Late,55
16467,1504,264,Delivered,47
16468,2244,232,Late,39
16469,9,49,Delivered,58
16470,6402,233,Late,46
16471,772,74,Late,15
16472,8984,229,Late,71
16473,19697,5,Late,80
16474,17725,217,Late,42
16475,16840,182,Late,67
16476,19659,253,Delivered,27
16477,14083,288,Delivered,21
16478,11577,91,Late,27
16479,13654,160,Delivered,31
16480,2986,16,Late,78
16481,8794,163,Delivered,73
16482,9801,35,Late,25
16483,19604,255,Late,27
16484,9348,64,Late,58
16485,5596,5,Delivered,41
16486,12897,59,Delivered,19
16487,4310,103,Late,61
16488,11406,188,Delivered,40
16489,5315,114,Late,22
16490,8605,220,Late,72
16491,13741,195,Late,27
16492,2594,264,Delivered,84
16493,11531,65,Delivered,15
16494,1896,89,Delivered,61
16495,3995,207,Delivered,28
16496,438,219,Late,88
16497,1468,109,Delivered,50
16498,2270,259,Late,15
16499,18834,227,Late,57
16500,17469,48,Late,77
16501,8463,173,Late,50
16502,14277,106,Late,57
16503,18622,19,Delivered,81
16504,8142,220,Late,39
16505,15641,234,Delivered,38
16506,19837,40,Delivered,59
16507,2248,59,Delivered,49
16508,1206,252,Late,49
16509,14889,213,Late,46
16510,10990,230,Late,87
16511,16305,7,Late,81
16512,2999,78,Late,80
16513,5206,68,Delivered,77
16514,17016,120,Late,19
16515,19143,258,Late,34
16516,767,99,Delivered,76
16517,19741,291,Late,46
16518,19960,218,Late,70
16519,7056,59,Late,25
16520,7121,134,Late,51
16521,1164,60,Late,38
16522,10007,87,Delivered,68
16523,15199,165,Late,89
16524,2950,52,Delivered,62
16525,2789,291,Delivered,28
16526,19043,37,Delivered,25
16527,12,219,Late,43
16528,4960,209,Late,16
16529,9674,37,Late,61
16530,18489,5,Late,73
16531,12222,165,Delivered,42
16532,11558,197,Delivered,42
16533,1720,232,Late,61
16534,14244,185,Delivered,22
16535,14671,174,Delivered,81
16536,12703,167,Delivered,42
16537,18425,113,Delivered,86
16538,19568,35,Late,71
16539,12276,92,Delivered,64
16540,543,136,Late,83
16541,5996,193,Late,76
16542,11107,102,Late,61
16543,5458,84,Late,32
16544,9202,238,Late,90
16545,1105,254,Delivered,50
16546,10536,298,Delivered,65
16547,17513,80,Late,22
16548,6284,210,Delivered,81
16549,11601,23,Delivered,79
16550,15980,200,Late,56
16551,12146,220,Delivered,63
16552,5298,279,Late,43
16553,2744,83,Late,20
16554,5794,251,Delivered,64
16555,12487,179,Late,89
16556,6815,260,Delivered,74
16557,19435,143,Late,16
16558,19460,19,Late,29
16559,15769,195,Late,70
16560,16630,279,Delivered,41
16561,17904,85,Late,22
16562,11365,246,Delivered,43
16563,19722,91,Delivered,75
16564,7905,66,Delivered,54
16565,15264,118,Delivered,41
16566,8117,27,Late,39
16567,4994,265,Late,30
16568,16855,174,Late,86
16569,3250,211,Late,50
16570,9691,133,Delivered,33
16571,1478,248,Late,60
16572,8636,88,Delivered,59
16573,12445,283,Delivered,28
16574,1609,3,Late,56
16575,15102,210,Delivered,42
16576,16543,267,Late,38
16577,3890,202,Delivered,59
16578,11643,210,Late,45
16579,11893,243,Late,86
16580,780,47,Late,82
16581,15538,145,Late,72
16582,18188,11,Delivered,61
16583,16777,110,Late,30
16584,11553,206,Late,64
16585,7522,149,Late,21
16586,7541,129,Delivered,27
16587,1447,176,Late,67
16588,4584,3,Late,16
16589,7346,254,Late,86
16590,616,197,Late,60
16591,12294,228,Late,51
16592,5499,20,Delivered,43
16593,19955,49,Late,41
16594,14046,76,Late,51
16595,7788,227,Late,50
16596,9422,296,Late,20
16597,4029,57,Late,33
16598,3659,59,Late,27
16599,9245,167,Late,15
16600,11101,223,Late,84
16601,14661,87,Delivered,47
16602,14818,281,Delivered,15
16603,14302,237,Late,68
16604,15339,212,Delivered,64
16605,9169,171,Delivered,68
16606,17897,259,Late,69
16607,16525,211,Delivered,68
16608,13706,54,Delivered,54
16609,9846,41,Delivered,82
16610,4456,14,Delivered,32
16611,4818,100,Late,71
16612,1185,221,Late,37
16613,12899,133,Delivered,63
16614,2425,242,Late,40
16615,19336,46,Delivered,88
16616,15744,67,Delivered,50
16617,3986,15,Late,68
16618,7778,263,Late,77
16619,11296,277,Late,18
16620,16841,54,Late,50
16621,8127,187,Delivered,18
16622,7348,247,Delivered,85
16623,10676,89,Late,56
16624,8721,30,Delivered,36
16625,8514,181,Late,74
16626,17865,197,Delivered,48
16627,18913,67,Delivered,24
16628,18619,81,Delivered,46
16629,17179,293,Delivered,57
16630,11733,267,Delivered,73
16631,9384,158,Delivered,16
16632,5802,256,Late,69
16633,19630,135,Delivered,38
16634,1680,183,Delivered,87
16635,12074,145,Late,83
16636,14135,264,Late,49
16637,333,199,Delivered,28
16638,9910,264,Late,87
16639,16977,199,Late,59
16640,12074,6,Delivered,44
16641,8498,54,Late,36
16642,12872,244,Late,58
16643,9644,34,Delivered,72
16644,3215,172,Delivered,49
16645,11232,84,Delivered,71
16646,15014,234,Late,65
16647,12344,3,Delivered,87
16648,2055,169,Late,90
16649,6233,281,Delivered,38
16650,9955,253,Delivered,73
16651,1745,59,Late,30
16652,14761,14,Late,78
16653,1003,275,Delivered,78
16654,13120,247,Late,56
16655,9338,259,Delivered,83
16656,13742,93,Late,35
16657,12684,174,Delivered,37
16658,7574,83,Delivered,25
16659,3690,138,Delivered,37
16660,18112,298,Delivered,70
16661,18737,18,Delivered,80
16662,3589,45,Delivered,61
16663,4729,24,Delivered,86
16664,14067,73,Late,59
16665,14480,90,Delivered,28
16666,2421,17,Delivered,85
16667,838,111,Late,38
16668,17106,26,Late,45
16669,5127,74,Late,42
16670,16271,230,Delivered,81
16671,109,81,Late,63
16672,5697,229,Delivered,16
16673,4041,188,Delivered,86
16674,11395,84,Delivered,79
16675,16644,266,Late,39
16676,19556,217,Delivered,59
16677,6020,114,Late,29
16678,8973,110,Delivered,90
16679,16305,132,Late,75
16680,17426,139,Delivered,54
16681,2172,297,Delivered,40
16682,17611,98,Late,39
16683,15172,48,Delivered,17
16684,9484,40,Delivered,18
16685,4421,98,Late,28
16686,17666,234,Late,38
16687,10645,280,Late,66
16688,3893,124,Late,48
16689,7887,68,Delivered,36
16690,14054,125,Late,30
16691,18445,50,Late,54
16692,4231,248,Late,34
16693,5978,183,Delivered,22
16694,9741,173,Late,75
16695,445,274,Delivered,44
16696,8635,194,Delivered,86
16697,1436,56,Late,37
16698,3095,199,Late,50
16699,15113,90,Late,46
16700,13360,205,Delivered,85
16701,5102,254,Delivered,34
16702,15447,231,Delivered,65
16703,5951,186,Late,87
16704,19501,200,Late,28
16705,9787,209,Delivered,60
16706,11049,267,Late,82
16707,12565,46,Delivered,58
16708,11243,48,Delivered,36
16709,11546,106,Delivered,78
16710,15853,12,Delivered,55
16711,6766,289,Delivered,40
16712,4423,144,Late,80
16713,12091,125,Late,45
16714,4655,124,Delivered,76
16715,3894,81,Delivered,64
16716,18608,32,Delivered,82
16717,13376,18,Delivered,29
16718,2338,251,Late,81
16719,13866,237,Late,19
16720,14405,256,Late,31
16721,8478,229,Late,90
16722,468,66,Delivered,16
16723,6415,145,Late,60
16724,1968,203,Late,78
16725,12012,153,Late,54
16726,12876,1,Delivered,57
16727,5388,47,Delivered,59
16728,9709,139,Late,33
16729,12623,130,Late,87
16730,18034,90,Delivered,19
16731,9600,269,Late,36
16732,6091,203,Late,57
16733,5551,34,Delivered,29
16734,70,195,Delivered,31
16735,16663,53,Delivered,50
16736,1630,122,Delivered,45
16737,499,127,Delivered,81
16738,10043,104,Late,50
16739,10849,233,Late,46
16740,5833,95,Late,28
16741,3423,51,Late,31
16742,4541,1,Late,46
16743,3106,222,Delivered,19
16744,10919,207,Delivered,56
16745,1683,121,Late,39
16746,2546,74,Late,67
16747,4886,163,Late,19
16748,14854,10,Delivered,60
16749,2677,222,Late,42
16750,10073,118,Late,87
16751,16604,42,Delivered,36
16752,8776,225,Delivered,44
16753,5298,192,Delivered,33
16754,11493,145,Late,53
16755,17886,14,Late,22
16756,14354,112,Delivered,38
16757,12871,141,Delivered,48
16758,3660,17,Delivered,70
16759,1267,128,Delivered,19
16760,12536,53,Delivered,48
16761,10843,192,Late,50
16762,991,296,Delivered,44
16763,19477,252,Delivered,85
16764,8101,242,Late,23
16765,6596,106,Late,16
16766,2651,51,Delivered,23
16767,14754,66,Late,55
16768,14861,214,Delivered,62
16769,563,186,Late,43
16770,19286,187,Delivered,53
16771,19254,22,Delivered,59
16772,10711,163,Late,43
16773,5625,238,Late,55
16774,11477,241,Late,43
16775,11087,27,Late,48
16776,16885,23,Delivered,47
16777,15008,130,Late,29
16778,8991,10,Delivered,27
16779,3678,174,Late,64
16780,13370,110,Late,36
16781,944,192,Delivered,17
16782,4391,287,Delivered,76
16783,5951,226,Delivered,16
16784,2989,158,Delivered,90
16785,633,51,Late,69
16786,16886,250,Delivered,75
16787,11812,252,Late,87
16788,6322,7,Delivered,42
16789,17495,112,Late,57
16790,6995,83,Late,31
16791,11823,174,Late,63
16792,13258,212,Late,28
16793,9856,220,Late,36
16794,15475,22,Delivered,51
16795,7361,206,Late,26
16796,17353,21,Late,29
16797,12779,179,Late,45
16798,17256,205,Delivered,33
16799,2935,121,Late,59
16800,11003,286,Delivered,32
16801,13721,198,Delivered,44
16802,7567,278,Late,62
16803,3461,67,Late,75
16804,17438,177,Late,32
16805,803,44,Late,66
16806,6028,98,Late,21
16807,1558,147,Delivered,26
16808,16987,290,Delivered,52
16809,15712,284,Late,73
16810,12687,113,Delivered,54
16811,158,163,Delivered,49
16812,8630,182,Delivered,24
16813,9210,8,Delivered,87
16814,1142,110,Late,52
16815,2738,194,Late,37
16816,986,153,Delivered,47
16817,5922,63,Late,22
16818,6904,204,Delivered,50
16819,3554,97,Late,84
16820,949,110,Late,51
16821,7703,204,Late,45
16822,14588,284,Late,18
16823,200,135,Delivered,89
16824,3760,113,Delivered,22
16825,15788,255,Late,17
16826,4035,252,Delivered,18
16827,18292,281,Delivered,46
16828,2150,225,Delivered,71
16829,12484,156,Delivered,71
16830,12808,38,Late,41
16831,5658,233,Late,56
16832,2330,60,Late,47
16833,18870,276,Delivered,63
16834,8118,280,Delivered,57
16835,11297,105,Late,35
16836,8262,252,Delivered,51
16837,12962,16,Late,67
16838,14851,198,Late,63
16839,16069,290,Delivered,80
16840,11893,168,Late,33
16841,4322,288,Delivered,36
16842,2293,46,Late,82
16843,8152,232,Delivered,90
16844,11637,160,Late,82
16845,9457,129,Late,31
16846,16955,209,Delivered,88
16847,3961,180,Late,25
16848,9032,280,Delivered,23
16849,12370,122,Delivered,67
16850,19040,168,Late,43
16851,3155,177,Delivered,75
16852,8075,191,Delivered,62
16853,6732,54,Delivered,41
16854,15329,229,Late,83
16855,15032,264,Late,86
16856,10067,141,Late,33
16857,18336,6,Delivered,54
16858,7869,143,Delivered,48
16859,1184,10,Delivered,74
16860,12720,44,Late,85
16861,1291,34,Late,25
16862,10793,82,Late,50
16863,9627,31,Late,15
16864,3820,30,Delivered,52
16865,19707,160,Delivered,82
16866,17445,248,Late,59
16867,15666,154,Late,43
16868,697,250,Late,73
16869,13304,250,Delivered,90
16870,12099,146,Late,52
16871,13502,168,Late,54
16872,9442,127,Late,87
16873,14117,21,Delivered,73
16874,4190,91,Delivered,21
16875,4832,15,Delivered,81
16876,3608,211,Delivered,20
16877,1576,256,Late,36
16878,14366,243,Late,41
16879,16018,100,Delivered,75
16880,15689,166,Delivered,45
16881,13196,142,Late,24
16882,14095,221,Delivered,85
16883,18496,147,Late,48
16884,7380,62,Delivered,46
16885,13030,42,Late,67
16886,17572,160,Late,35
16887,4376,208,Late,62
16888,13262,85,Late,87
16889,13136,136,Late,37
16890,5860,61,Late,70
16891,16128,4,Late,33
16892,5570,136,Late,63
16893,18360,35,Delivered,90
16894,2735,94,Late,48
16895,4553,40,Delivered,89
16896,2656,81,Late,77
16897,19768,9,Late,84
16898,1396,27,Late,66
16899,18629,168,Delivered,90
16900,17558,156,Late,38
16901,16014,152,Late,81
16902,19883,266,Late,60
16903,19139,263,Late,79
16904,1803,246,Late,56
16905,9859,286,Late,65
16906,18507,104,Delivered,17
16907,5153,220,Delivered,82
16908,3915,262,Delivered,54
16909,5462,83,Late,44
16910,1318,66,Late,68
16911,914,295,Late,62
16912,8788,223,Late,60
16913,12327,6,Delivered,57
16914,14124,284,Delivered,50
16915,18208,192,Delivered,67
16916,13315,58,Delivered,22
16917,4149,1,Delivered,38
16918,585,121,Late,61
16919,8521,1,Late,24
16920,1073,108,Delivered,17
16921,9901,43,Delivered,71
16922,4490,223,Late,47
16923,19634,289,Late,55
16924,1891,138,Delivered,19
16925,10063,168,Late,36
16926,17820,36,Late,88
16927,10852,220,Delivered,75
16928,18881,196,Delivered,21
16929,18794,274,Late,67
16930,319,61,Delivered,44
16931,17199,222,Late,83
16932,2926,90,Delivered,61
16933,2346,113,Late,26
16934,6982,124,Delivered,68
16935,6973,35,Delivered,41
16936,17859,288,Late,81
16937,544,139,Delivered,83
16938,6471,182,Late,52
16939,7944,170,Late,71
16940,3565,148,Delivered,19
16941,11766,23,Late,15
16942,1874,19,Late,88
16943,18608,181,Delivered,90
16944,10086,208,Late,56
16945,4807,125,Late,77
16946,7473,102,Delivered,74
16947,14150,105,Delivered,18
16948,3103,1,Delivered,57
16949,10149,106,Late,18
16950,14558,17,Late,33
16951,3873,26,Late,35
16952,4875,86,Late,59
16953,10137,167,Delivered,19
16954,19150,156,Delivered,52
16955,5696,254,Delivered,29
16956,5392,163,Late,59
16957,14662,289,Delivered,52
16958,17490,93,Late,47
16959,14816,153,Delivered,31
16960,13823,11,Late,15
16961,16647,261,Late,47
16962,19823,181,Late,77
16963,12633,149,Delivered,56
16964,5588,169,Delivered,76
16965,9434,10,Late,31
16966,11117,134,Late,48
16967,19968,89,Delivered,25
16968,5414,189,Late,49
16969,14160,278,Late,29
16970,9896,197,Delivered,17
16971,8706,217,Late,66
16972,1165,26,Delivered,50
16973,7022,54,Late,59
16974,17448,184,Delivered,43
16975,15666,193,Late,51
16976,6985,232,Late,78
16977,16390,254,Late,57
16978,15190,287,Delivered,62
16979,14944,8,Delivered,17
16980,16268,204,Delivered,62
16981,18838,45,Late,65
16982,1504,272,Delivered,73
16983,14088,153,Delivered,47
16984,7714,85,Delivered,78
16985,4929,112,Delivered,77
16986,8620,216,Late,65
16987,10488,280,Late,39
16988,9586,84,Late,56
16989,14199,104,Delivered,71
16990,3860,137,Delivered,61
16991,7256,7,Delivered,66
16992,113,35,Delivered,58
16993,15880,212,Late,61
16994,13625,19,Late,58
16995,8793,175,Delivered,52
16996,11187,102,Late,16
16997,13356,285,Late,34
16998,14865,31,Late,83
16999,17322,202,Delivered,47
17000,14232,259,Delivered,86
17001,3804,21,Delivered,86
17002,14035,262,Late,83
17003,19589,179,Delivered,70
17004,9885,166,Delivered,71
17005,16632,98,Delivered,72
17006,13337,18,Late,63
17007,15520,209,Delivered,53
17008,4847,64,Delivered,42
17009,6490,186,Late,17
17010,12313,216,Delivered,79
17011,4599,74,Delivered,90
17012,6720,152,Delivered,57
17013,1637,224,Late,83
17014,14900,155,Delivered,90
17015,2553,45,Late,50
17016,8599,282,Delivered,87
17017,11599,205,Delivered,68
17018,15658,87,Delivered,15
17019,14991,85,Late,37
17020,8644,219,Late,74
17021,5137,180,Delivered,40
17022,3112,51,Late,34
17023,880,221,Delivered,60
17024,2368,208,Late,22
17025,14852,244,Delivered,66
17026,15417,139,Late,51
17027,13449,288,Late,70
17028,7498,164,Delivered,75
17029,18405,172,Late,87
17030,10903,44,Late,39
17031,3656,272,Delivered,66
17032,17702,183,Delivered,45
17033,12504,36,Delivered,37
17034,16509,61,Late,51
17035,5759,94,Late,59
17036,6091,188,Delivered,73
17037,4845,193,Delivered,57
17038,14485,37,Late,71
17039,15741,7,Late,40
17040,11374,238,Late,19
17041,7921,289,Late,62
17042,19842,169,Late,46
17043,9218,71,Delivered,23
17044,5776,294,Late,79
17045,15264,189,Delivered,90
17046,2584,98,Delivered,71
17047,11874,229,Delivered,55
17048,18516,39,Late,82
17049,14903,135,Late,70
17050,7372,221,Delivered,19
17051,14499,93,Late,29
17052,9102,76,Late,69
17053,13377,198,Delivered,29
17054,17923,280,Late,36
17055,14916,241,Late,87
17056,17110,222,Delivered,48
17057,12154,133,Late,74
17058,2535,269,Late,38
17059,10126,63,Late,46
17060,4804,241,Late,63
17061,13259,59,Delivered,90
17062,8476,245,Delivered,34
17063,2685,298,Delivered,58
17064,18572,120,Delivered,46
17065,9817,111,Late,85
17066,17643,52,Late,68
17067,1832,36,Delivered,84
17068,15055,151,Late,62
17069,8648,85,Delivered,83
17070,14078,93,Late,22
17071,5820,130,Delivered,42
17072,14148,227,Delivered,44
17073,2833,193,Delivered,60
17074,13949,18,Delivered,86
17075,19326,270,Delivered,70
17076,19827,212,Delivered,34
17077,5075,82,Late,61
17078,5444,189,Delivered,38
17079,19247,276,Delivered,44
17080,7080,210,Late,51
17081,10237,246,Delivered,49
17082,14341,173,Delivered,25
17083,16845,143,Delivered,64
17084,13885,145,Delivered,51
17085,19864,252,Late,81
17086,8763,2,Delivered,68
17087,11836,118,Delivered,67
17088,7060,187,Late,31
17089,3014,269,Late,85
17090,5517,268,Delivered,30
17091,19828,11,Delivered,82
17092,11692,141,Late,50
17093,11142,76,Delivered,76
17094,19782,129,Delivered,21
17095,14799,36,Late,27
17096,1911,100,Delivered,43
17097,17554,269,Late,71
17098,12931,81,Late,37
17099,5102,188,Late,44
17100,14384,61,Delivered,43
17101,19074,208,Delivered,80
17102,13246,48,Late,20
17103,18691,35,Delivered,72
17104,14157,298,Late,17
17105,11725,253,Delivered,52
17106,1338,69,Delivered,41
17107,9415,11,Delivered,17
17108,3985,229,Delivered,89
17109,10857,125,Delivered,57
17110,4304,214,Delivered,52
17111,1089,25,Late,50
17112,15458,39,Delivered,87
17113,15908,19,Late,80
17114,10654,223,Late,62
17115,11244,192,Delivered,16
17116,1399,258,Delivered,76
17117,18311,160,Delivered,50
17118,9347,14,Late,90
17119,16543,122,Late,61
17120,7027,271,Late,67
17121,11339,297,Late,17
17122,13919,198,Delivered,51
17123,19383,64,Delivered,50
17124,4471,228,Delivered,43
17125,15973,149,Late,82
17126,13047,22,Delivered,89
17127,1193,230,Delivered,21
17128,6892,164,Delivered,63
17129,6958,100,Late,49
17130,16930,296,Delivered,90
17131,9086,27,Late,42
17132,87,98,Delivered,90
17133,8352,217,Delivered,86
17134,14701,283,Late,22
17135,1483,271,Delivered,82
17136,19766,40,Late,46
17137,12909,235,Late,21
17138,12743,239,Delivered,57
17139,17237,24,Delivered,39
17140,3018,268,Late,27
17141,13285,47,Late,57
17142,19490,228,Delivered,44
17143,11897,195,Late,23
17144,7607,5,Late,22
17145,1419,253,Delivered,65
17146,7743,122,Delivered,58
17147,3724,109,Late,70
17148,19008,237,Late,87
17149,9505,191,Delivered,21
17150,8025,201,Late,46
17151,13965,157,Delivered,49
17152,13772,92,Late,78
17153,1810,224,Delivered,61
17154,15119,142,Late,57
17155,285,295,Delivered,70
17156,12493,247,Late,39
17157,8563,181,Delivered,23
17158,14161,200,Late,68
17159,8396,277,Late,23
17160,5886,273,Late,30
17161,9818,275,Late,78
17162,19661,110,Delivered,44
17163,10358,207,Late,20
17164,11503,268,Delivered,83
17165,10941,159,Delivered,49
17166,13428,245,Late,85
17167,15001,130,Delivered,55
17168,8757,252,Late,45
17169,8685,48,Late,70
17170,14082,3,Late,38
17171,6502,15,Delivered,74
17172,8376,138,Delivered,32
17173,9047,42,Late,69
17174,12502,284,Late,69
17175,6530,205,Delivered,55
17176,19724,124,Delivered,46
17177,590,212,Delivered,30
17178,3311,77,Late,67
17179,5182,290,Delivered,90
17180,9278,188,Late,61
17181,4111,35,Late,26
17182,15555,85,Delivered,48
17183,1917,83,Delivered,58
17184,5130,145,Late,16
17185,13585,276,Late,58
17186,11061,242,Late,15
17187,18154,105,Delivered,17
17188,3074,235,Late,58
17189,378,289,Late,57
17190,17200,38,Late,45
17191,7400,215,Delivered,32
17192,15588,56,Late,27
17193,8802,37,Late,23
17194,16421,78,Delivered,34
17195,17859,206,Delivered,62
17196,18419,269,Late,56
17197,9135,290,Delivered,42
17198,10316,92,Delivered,50
17199,7780,91,Late,32
17200,14590,112,Delivered,54
17201,11127,280,Delivered,68
17202,6304,71,Delivered,22
17203,3083,261,Late,78
17204,11934,169,Late,30
17205,12224,26,Delivered,72
17206,4093,261,Late,56
17207,10182,60,Late,88
17208,15298,215,Delivered,82
17209,781,91,Delivered,52
17210,174,53,Delivered,56
17211,7962,82,Late,44
17212,13469,180,Late,53
17213,16399,18,Delivered,31
17214,15646,166,Late,20
17215,14808,120,Late,76
17216,9485,177,Late,26
17217,14283,68,Late,22
17218,10812,219,Late,38
17219,8063,230,Late,65
17220,18587,165,Late,41
17221,4433,1,Delivered,86
17222,11903,226,Delivered,76
17223,10373,199,Late,89
17224,13384,6,Late,53
17225,3511,38,Delivered,66
17226,5983,245,Delivered,74
17227,6155,300,Delivered,66
17228,19282,92,Delivered,87
17229,10492,34,Delivered,84
17230,16476,132,Delivered,74
17231,2764,142,Late,50
17232,19853,298,Delivered,33
17233,2894,121,Delivered,49
17234,724,80,Delivered,58
17235,1688,127,Late,19
17236,13663,198,Late,74
17237,8884,125,Delivered,38
17238,12483,129,Delivered,42
17239,13534,168,Late,36
17240,9687,5,Delivered,31
17241,2809,94,Late,86
17242,12333,24,Delivered,66
17243,16218,109,Delivered,85
17244,11499,183,Late,25
17245,5061,54,Delivered,78
17246,1215,102,Delivered,84
17247,233,259,Late,42
17248,14499,150,Late,30
17249,5987,89,Late,34
17250,15016,291,Late,44
17251,17124,51,Delivered,38
17252,5538,160,Delivered,34
17253,11142,38,Delivered,57
17254,15645,265,Delivered,51
17255,11015,144,Late,51
17256,5512,299,Late,43
17257,16936,291,Late,67
17258,9075,171,Late,18
17259,19325,185,Late,46
17260,6552,30,Delivered,50
17261,12214,70,Late,50
17262,9517,146,Delivered,76
17263,5921,170,Late,81
17264,79,165,Delivered,31
17265,10968,120,Late,73
17266,11620,24,Delivered,52
17267,12957,276,Delivered,54
17268,6644,173,Late,46
17269,15495,281,Delivered,38
17270,1187,19,Late,61
17271,4834,25,Delivered,58
17272,13259,50,Delivered,32
17273,13309,118,Late,73
17274,2324,52,Delivered,80
17275,17417,86,Delivered,21
17276,18954,178,Delivered,84
17277,13409,121,Late,69
17278,10460,61,Late,47
17279,14087,43,Late,19
17280,17446,273,Late,44
17281,2274,77,Delivered,90
17282,11008,269,Delivered,41
17283,4652,229,Delivered,73
17284,4155,46,Delivered,90
17285,4868,198,Delivered,48
17286,12292,46,Delivered,76
17287,1541,296,Delivered,28
17288,1755,262,Delivered,27
17289,7473,257,Late,15
17290,14937,258,Late,24
17291,17669,290,Late,62
17292,13326,29,Delivered,41
17293,1887,187,Late,46
17294,3638,284,Delivered,42
17295,1140,192,Late,58
17296,16946,76,Delivered,16
17297,12052,150,Late,71
17298,2619,208,Late,27
17299,11699,261,Delivered,33
17300,1086,187,Delivered,45
17301,5041,55,Late,81
17302,17897,111,Late,33
17303,4407,300,Late,69
17304,3599,99,Late,37
17305,13467,45,Delivered,32
17306,2903,179,Late,81
17307,4864,170,Delivered,61
17308,13573,263,Late,35
17309,7609,14,Late,17
17310,8799,123,Delivered,63
17311,13827,49,Late,57
17312,14433,160,Late,38
17313,9976,48,Delivered,50
17314,19342,294,Late,60
17315,14196,101,Late,24
17316,17793,201,Late,39
17317,14930,259,Delivered,63
17318,15096,213,Delivered,34
17319,4921,43,Late,82
17320,7912,206,Delivered,69
17321,6678,221,Late,90
17322,354,2,Late,68
17323,14058,198,Delivered,85
